fips,Population,% in disadvantaged comunity,% low income (<200% poverty)
48065,6009,0,0.172268264
48067,30059,1,0.373347749
48069,7673,0.822494461,0.394910726
48071,41305,0.090884881,0.161453819
48073,52118,0.539026824,0.357613684
48075,7253,0.680683855,0.327818834
48077,10403,0,0.222311833
48079,2887,1,0.43
48081,3303,1,0.32
48083,8334,0.846052316,0.327423806
48085,973977,0.06769667,0.093560012
48087,2969,1,0.48
48089,21224,0.312429325,0.289005842
48091,141642,0.09622852,0.152734217
48093,13529,0.455761697,0.261415478
48095,3266,1,0.31
48097,40041,0.416298294,0.252333358
48099,75280,0.176062699,0.307505579
48101,1642,1,0.56
48103,4802,0,0.3
48105,3484,0,0.27
48107,5836,1,0.479689856
48109,2214,1,0.5
48111,7304,0.84186747,0.271581325
48113,2606868,0.523347557,0.304938394
48115,12813,0.891984703,0.460591587
48117,18736,0.419192997,0.326586785
48119,5249,0.470184797,0.27701848
48121,833822,0.07602342,0.098118088
48123,20340,0.602999017,0.35270649
48125,2203,1,0.4
48127,10438,1,0.565441655
48129,3342,0.446140036,0.232459605
48131,11268,1,0.444625488
48133,18273,0.716904723,0.350517704
48135,160579,0.450750098,0.234896842
48137,1918,1,0.54
48139,173772,0.17637479,0.148414877
48141,836062,0.643516868,0.341606783
48143,41841,0.276594728,0.16851581
48145,17272,0.702524317,0.377090667
48147,34537,0.296088253,0.293600197
48149,25141,0.212680482,0.240584305
48151,3856,0.497406639,0.299636929
48153,5803,0.587454765,0.371616405
48155,1275,1,0.39
48157,765394,0.157423497,0.112774218
48159,10716,0.249346771,0.227409481
48161,19714,0.644567313,0.344082378
48163,19871,1,0.366309194
48165,20706,1,0.362122573
48167,332885,0.313666882,0.195585803
48169,6070,1,0.31
48171,26459,0.403907933,0.272921123
48173,1510,1,0.31
48175,7565,0,0.257031064
48177,20731,0.617481067,0.358809995
48179,22410,0.587193217,0.365553771
48181,131014,0.262933732,0.257290366
48183,123443,0.538580559,0.349522938
48185,27984,0.821433676,0.362290237
48187,158966,0.186291408,0.170026421
48189,33826,0.528084905,0.348818365
48191,3048,1,0.55
48193,8332,0.730556889,0.321303409
48195,5520,1,0.421603261
48197,3945,1,0.37
48199,56765,0.094864793,0.217502687
48201,4646630,0.459153623,0.276120505
48203,66580,0.519885852,0.324895764
48205,5669,0,0.28
48207,5726,1,0.45
48209,213366,0.151786133,0.139888736
48211,3994,0,0.18
48213,81070,0.671086715,0.358272481
48215,855176,0.875092379,0.475759715
48217,35689,0.439911457,0.293382555
48219,23064,0.457075963,0.331832293
48221,58318,0.235879145,0.224977194
48223,36486,0.640574467,0.308538343
48225,22954,0.591008103,0.431077808
48227,36349,0.426916834,0.310812402
48229,4415,1,0.59
48231,94162,0.382882692,0.292431342
48233,21344,0.225356072,0.281576555
48235,1620,0,0.23
48237,8852,0.653185721,0.333994577
48239,14816,0.278550216,0.26506817
48241,35506,0.77124993,0.363277756
48243,2241,1,0.3
48245,254340,0.491751199,0.304728631
48247,5231,1,0.549210476
48249,40972,1,0.39412965
48251,167212,0.336166065,0.256238846
48253,19943,0.375620518,0.301741463
48255,15545,0.816789965,0.29984368
48257,123804,0.375319053,0.217255258
48259,43769,0,0.135406566
48261,568,1,0.43
48263,647,1,0.32
48265,51843,0.460910827,0.300119785
48267,4373,1,0.422382804
48269,237,1,0.35
48271,3659,1,0.38
48273,30974,0.566507393,0.27812617
48275,3705,1,0.369738192
48277,49611,0.56991393,0.350824616
48279,13123,1,0.423002362
48281,20862,0.204199022,0.226953792
48283,7416,1,0.35
48285,20021,0.156985166,0.251481444
48287,17058,0.359948411,0.282904795
48289,17225,0.678664731,0.361880987
48291,83702,0.524730592,0.331471052
48293,23417,0.762864586,0.409219371
48295,3398,0.390523838,0.297336669
48297,12139,0.809457122,0.348188483
48299,21047,0.584833943,0.305798451
48301,98,0,0.15
48303,304808,0.293716044,0.228508865
48305,5830,0.651114923,0.403704974
48307,8057,0.80625543,0.39054735
48309,251089,0.377499612,0.29906344
48311,774,0,0.15
48313,14197,0.786645066,0.300074664
48315,10017,1,0.433747629
48317,5649,0,0.272320765
48319,4186,0.562111801,0.397329193
48321,36774,0.876216892,0.33700087
48323,58174,1,0.497268883
48325,50057,0.031164473,0.216898735
48327,2119,1,0.38
48329,168167,0.098562738,0.156479511
48331,24770,0.603148971,0.369139685
48333,4889,0.631008386,0.33358151
48335,8523,0,0.242162384
48337,19489,0.536199908,0.325685258
48339,571949,0.222932464,0.185345931
48341,21399,0.635496986,0.336383476
48343,12373,0.589186131,0.359344541
48345,1252,1,0.42
48347,65339,0.574388956,0.290830132
48349,48995,1,0.361266048
48351,13914,1,0.433116286
48353,14904,0.407608696,0.388989533
48355,361540,0.456353377,0.298214693
48357,10131,0.875333136,0.423080644
48359,2094,0,0.26
48361,84069,0.269552391,0.234812119
48363,28540,0.668044849,0.381230554
48365,23327,0.189222789,0.328831397
48367,133811,0.099685377,0.166719104
48369,9718,1,0.345098786
48371,15815,0.598608916,0.364654442
48373,48913,0.835606076,0.381862695
48375,119674,0.756739141,0.412123435
48377,6975,1,0.608110394
48379,11766,0.457079721,0.294849567
48381,134026,0.066643786,0.128237133
48383,3766,0,0.27
48385,3408,1,0.48
48387,12171,1,0.376445649
48389,15492,0.475664859,0.284198941
48391,7145,1,0.329207838
48393,805,0,0.19
48395,16990,0.51942319,0.312827546
48397,97175,0,0.069888449
48399,10277,0.688138562,0.370636372
48401,53755,0.36471026,0.311029114
48403,10471,1,0.407238086
48405,8286,1,0.415788076
48407,28180,1,0.387334634
48409,67008,0.633282593,0.344999403
48411,5991,0.435820397,0.363313303
48413,2983,0,0.26
48415,17096,0.579901731,0.304450749
48417,3296,0,0.24
48419,25349,1,0.408423212
48421,3059,0,0.37
48423,227449,0.283654797,0.272019706
48425,8860,0.178893905,0.255045147
48427,64078,1,0.572598552
48429,9364,0.640538232,0.386219564
48431,1231,1,0.36
48433,1476,1,0.34
48435,3824,0,0.28
48437,7432,0.736275565,0.435629709
48439,2049770,0.252568337,0.217130078
48441,136870,0.277285015,0.258417111
48443,896,1,0.37
48445,12528,1,0.422121648
48447,1436,1,0.31
48449,32640,0.465349265,0.409702206
48451,117986,0.127981286,0.239743529
48453,1226805,0.211999462,0.183033424
48455,14620,1,0.392326949
48457,21518,0.325913189,0.305018589
48459,41018,0.66080745,0.288862694
48461,3659,0,0.267750752
48463,26920,1,0.438002229
48465,48969,0.716922951,0.398764116
48467,55103,0.431755077,0.299479883
48469,92109,0.396747332,0.30211304
48471,72321,0.367942921,0.214765836
48473,51832,0.493459639,0.243948719
48475,11658,0.625750558,0.32985332
48477,35163,0.108409408,0.23229531
48479,273526,0.824747922,0.450396196
48481,41577,0.391177815,0.365398658
48483,5338,0.476957662,0.362004496
48485,131596,0.429564728,0.291417444
48487,12833,0.40084158,0.368142289
48489,21588,1,0.549231054
48491,547604,0.025332174,0.105742544
48493,49173,0.176580644,0.198070079
48495,7867,0.838311936,0.331049956
48497,66290,0.279287977,0.248924121
48499,44366,0.55495199,0.291037732
48501,8631,1,0.256458116
48503,18036,0.122699046,0.284968397
48505,14304,1,0.573313059
48507,12039,1,0.616692416
49001,6517,0,0.269442995
49003,53946,0.051403255,0.22909465
49005,124165,0.050465107,0.169793662
49007,20308,0.197163679,0.271019303
49009,613,0,0.11
49011,345767,0.03504383,0.096326948
49013,20148,1,0.269673417
49015,10117,0,0.272398932
49017,4998,0.476990796,0.33769908
49019,9640,1,0.332624481
49021,51213,0.127799582,0.233077929
49023,11301,0.454915494,0.263688169
49025,7484,1,0.292447889
49027,12854,0,0.278595768
49029,11664,0,0.037669753
49031,1866,1,0.44
49033,2389,0,0.27
49035,1133646,0.153111289,0.155168148
49037,15302,0.420467913,0.406980133
49039,29850,0.276314908,0.266753769
49041,21280,0,0.332465226
49043,41103,0,0.088317154
49045,67397,0.102081695,0.191511937
49047,36084,0.713280124,0.284365647
49049,605490,0.060899437,0.127955937
49051,31708,0,0.105169043
49053,165811,0.212802528,0.230937754
49055,2689,1,0.33
49057,251498,0.236832897,0.185106045
50001,36882,0,0.141186487
50003,35746,0.285122811,0.224085772
50005,30234,0.238936297,0.254611365
50007,162646,0.054467986,0.113575126
50009,6200,0.808870968,0.324019355
50011,49116,0.139282515,0.194556967
50013,7022,0,0.12907861
50015,25318,0,0.21639624
50017,28908,0.171371247,0.220234883
50019,26901,0.530277685,0.313575704
50021,58892,0.183878965,0.200294607
50023,58350,0.071619537,0.185321851
50025,42823,0.250052542,0.253425262
50027,55275,0.085771144,0.211736952
51001,32673,0.620604169,0.383342209
51003,107405,0.060742051,0.110737582
51005,15157,0.618724022,0.336428713
51007,12953,0,0.25
51009,31775,0.337529504,0.222232258
51011,15707,0.276373591,0.260240657
51013,233464,0.080483501,0.065973812
51015,75079,0.135510596,0.212613913
51017,4307,1,0.35
51019,71927,0.136346574,0.153506333
51021,6388,0,0.230932999
51023,33343,0.100050985,0.153735717
51025,16520,1,0.38942615
51027,21788,1,0.46694373
51029,17059,1,0.353830822
51031,55225,0.261149842,0.264125306
51033,30381,0.110332115,0.202509792
51035,29801,0.520250998,0.32497131
51036,7014,0,0.26
51037,12040,1,0.422936877
51041,343551,0.067305873,0.118657637
51043,14423,0,0.157325106
51045,5110,0,0.21
51047,51101,0.126377175,0.204684253
51049,9824,0.572271987,0.288613599
51051,14756,1,0.448061805
51053,28485,0.026189222,0.246138669
51057,10998,0.666757592,0.323517912
51059,1145862,0.125459261,0.070804887
51061,69728,0,0.0645111
51063,15704,1,0.331316862
51065,26594,0,0.074706701
51067,56187,0.314111805,0.275166676
51069,86415,0,0.123886362
51071,16772,0,0.25954269
51073,37222,0,0.134750416
51075,22865,0,0.117434507
51077,15742,0.551137086,0.385327786
51079,19519,0,0.207632051
51081,11525,0.642169197,0.311945336
51083,34552,0.461333642,0.309980609
51085,105537,0,0.064324455
51087,327535,0.13435816,0.147606057
51089,51308,0.662684182,0.386347158
51091,2204,1,0.31
51093,36627,0.116744478,0.142391678
51095,74916,0.059666827,0.095118933
51097,7042,0,0.256330588
51099,26229,0,0.106969766
51101,16688,0,0.139388782
51103,10724,0,0.245759978
51105,23948,1,0.456041841
51107,395134,0.076520876,0.036858787
51109,36040,0.243340733,0.244471698
51111,12282,1,0.381043804
51113,13170,0,0.238561883
51115,8788,0,0.217587619
51117,30728,0.872266337,0.381400026
51119,10675,0.409929742,0.2228
51121,98140,0,0.1053172
51125,14831,0,0.226790506
51127,21686,0,0.084404685
51131,11885,0.710391249,0.310317207
51133,12190,0.289007383,0.24264397
51135,15433,1,0.381450787
51137,36010,0.140099972,0.185357956
51139,23788,0.520934925,0.295200521
51141,17748,0.682330403,0.308135565
51143,61256,0.579551391,0.333579568
51145,28815,0,0.100740934
51147,22905,0.334512115,0.169011133
51149,38114,0.118696542,0.15231962
51153,461423,0.150382621,0.096314163
51155,34182,0.145222632,0.265888187
51157,7378,0,0.165844402
51159,8884,0.6285457,0.303998199
51161,93823,0.069140829,0.149104377
51163,22570,0.181391227,0.290971201
51165,80284,0.078272134,0.195089682
51167,27141,0.684720534,0.396007148
51169,21902,0.693543969,0.367300703
51171,43224,0.206760133,0.263835138
51173,30767,1,0.376816394
51175,17880,0.071588367,0.241414989
51177,132833,0,0.117671211
51179,146773,0.013599231,0.065553065
51181,6523,0.449639736,0.26543155
51183,11377,0.442120067,0.265593742
51185,41603,0.772227964,0.349233949
51187,39492,0.234351261,0.190440849
51191,54071,0.478759409,0.289722217
51193,17751,0.256943271,0.292684356
51195,38486,0.873460479,0.388562854
51197,28844,0.375294689,0.311571904
51199,67982,0,0.06666294
51510,157613,0.1877637,0.135428042
51515,2385,0,0
51520,16912,0.646464049,0.431482971
51530,6484,1,0.38
51540,47096,0.200738916,0.171463182
51550,239982,0.060312857,0.111947729
51570,17428,0.19686711,0.265105003
51580,5598,0.529832083,0.316491604
51590,41070,0.788239591,0.418241295
51595,5442,1,0.489669239
51600,23531,0,0.051833326
51610,14128,0,0
51620,8147,0.455627838,0.394794403
51630,28622,0.085528614,0.164580043
51640,6517,1,0.433566058
51650,135041,0.200324346,0.193931176
51660,53273,0.633716892,0.189540856
51670,22456,0.535402565,0.418151051
51678,7241,0,0
51680,80569,0.297273145,0.218598717
51683,41174,0.390464856,0.167988294
51685,16986,0,0.121508301
51690,12852,0.778944911,0.430363368
51700,179673,0.348794755,0.254707663
51710,244601,0.400521666,0.267118246
51720,3970,1,0.4
51730,31362,0.774440406,0.433398699
51735,12090,0,0.06416129
51740,95097,0.343596538,0.28764756
51750,17691,0,0.127857102
51760,226622,0.476511548,0.317024561
51770,99229,0.418234589,0.35836701
51775,25317,0.192755856,0.176071809
51790,24432,0.145915193,0.239636133
51800,90093,0.22879691,0.162346908
51810,450201,0.038054114,0.106718466
51820,22140,0.518789521,0.317892051
51830,14927,0,0.042080123
51840,27897,0.269204574,0.252452593
53001,19594,1,0.463412269
53003,22421,0.429374247,0.313444539
53005,197518,0.256184246,0.222853056
53007,76229,0.344330898,0.271249262
53009,75392,0.406064304,0.291766898
53011,473252,0.098249981,0.178049432
53013,3992,0,0.26
53015,106778,0.367631909,0.284128753
53017,42023,0.25854889,0.281039907
53019,7578,1,0.384736078
53021,92009,0.465802258,0.311079894
53023,2230,0,0.22
53025,95502,0.614667756,0.3624522
53027,72779,0.334121106,0.310879924
53029,82866,0.08991625,0.167441291
53031,31285,0.279718715,0.270075116
53033,2195502,0.107918827,0.115175495
53035,265882,0.063460482,0.149820146
53037,45897,0.060396104,0.129709785
53039,21721,0.614290318,0.344189034
53041,78145,0.394740546,0.285553394
53043,10574,0.294968791,0.275322489
53045,63804,0.344163375,0.278862454
53047,41842,0.945963386,0.411585249
53049,21688,0.475147547,0.322755902
53051,13377,0.803244375,0.317043433
53053,877013,0.201325408,0.174630285
53055,16788,0,0.22951096
53057,125612,0.201676591,0.217752046
53059,11753,0,0.225019144
53061,798808,0.109589538,0.117756107
53063,505505,0.290675661,0.233547957
53065,44655,0.515664539,0.311409697
53067,279711,0.068724505,0.17238178
53069,4268,0,0.22
53071,60365,0.214710511,0.204708689
53073,220821,0.116401973,0.188200307
53075,49231,0.080965245,0.117000264
53077,249697,0.555945806,0.395808159
54001,16633,1,0.364522335
54003,115329,0.117307876,0.219873146
54005,22368,1,0.385114002
54007,14190,1,0.426715292
54009,22459,0.135535865,0.194399573
54011,94339,0.324669543,0.308930029
54013,7295,1,0.444899246
54015,8709,1,0.502617981
54017,8560,0.462850467,0.293885514
54019,43576,0.932141546,0.386012943
54021,8041,0.32346723,0.231183932
54023,11616,0.417699725,0.339776171
54025,35155,1,0.384166121
54027,23309,0.652065726,0.337195504
54029,29383,0.349828132,0.311801382
54031,13805,0.409996378,0.404093444
54033,67908,0.389144136,0.275974848
54035,28907,0.469367281,0.300411665
54037,56506,0.226188369,0.148409549
54039,183279,0.513534011,0.311499135
54041,16166,1,0.410874675
54043,20850,0.725755396,0.404502638
54045,33154,1,0.442601194
54047,18661,1,0.591425969
54049,56355,0.459976932,0.290257652
54051,31308,0.530120097,0.320553852
54053,26820,1,0.350422446
54055,59919,0.900198601,0.402074634
54057,27167,0.287149851,0.288114256
54059,24290,1,0.481708934
54061,105474,0.095871968,0.144853234
54063,13401,1,0.414389971
54065,17709,0.370263708,0.27462872
54067,25078,0.878698461,0.399271473
54069,42143,0.275609235,0.232501246
54071,7001,1,0.409692901
54073,7482,0,0.27436247
54075,8450,1,0.371633136
54077,33683,0.879939435,0.313193896
54079,56610,0.3054584,0.192596891
54081,75252,0.781294849,0.359580476
54083,28930,0.749913585,0.357430695
54085,9844,1,0.375221455
54087,14020,0.825178317,0.431684023
54089,12848,1,0.399368773
54091,16864,0.717504744,0.321595707
54093,6982,0.636350616,0.311821828
54095,8811,0.598456475,0.343681761
54097,24502,0.866541507,0.351078279
54099,40303,0.63449371,0.38744287
54101,8386,1,0.53328643
54103,15436,1,0.400665328
54105,5798,1,0.415394964
54107,84960,0.508580508,0.332991055
54109,21281,1,0.440911611
55001,20094,0.615507117,0.326876182
55003,15617,0.683549978,0.345296792
55005,45229,0,0.28406487
55007,14993,0.202294404,0.277027946
55009,261368,0.193573812,0.189155214
55011,13126,0,0.215735182
55013,15289,0.156517758,0.287570148
55015,49928,0,0.115365126
55017,63892,0.085081074,0.237986133
55019,34579,0.546314237,0.315004193
55021,57133,0,0.158134528
55023,16235,0.175238682,0.270210656
55025,536078,0.04766284,0.103725782
55027,87715,0.078287636,0.208003078
55029,27472,0,0.179167516
55031,43295,0.116710937,0.222270932
55033,44759,0,0.15043522
55035,103514,0.165156404,0.163658539
55037,4314,0,0.258484006
55039,102597,0.122566937,0.168265251
55041,8995,0.564091162,0.327008338
55043,51733,0.072835521,0.192606653
55045,36896,0,0.2008982
55047,18755,0,0.284544921
55049,23618,0,0.179588873
55051,5687,0.413047301,0.33214876
55053,20522,0,0.307255628
55055,84701,0.07722459,0.165207613
55057,26478,0.106352444,0.295157112
55059,168524,0.232726496,0.196725452
55061,20387,0,0.177519988
55063,117894,0.051419071,0.15375176
55065,16715,0,0.260102303
55067,19146,0.336676068,0.278986734
55069,27744,0,0.205021987
55071,79185,0.198863421,0.230740165
55073,135396,0.176009631,0.194953913
55075,40391,0.497685128,0.305136045
55077,15304,0.178646106,0.276372844
55078,4558,1,0.521316367
55079,951226,0.424360772,0.300993129
55081,45771,0.097397916,0.234206594
55083,37646,0.287919035,0.21303671
55085,35381,0.102116955,0.207548402
55087,185700,0.087318255,0.155550619
55089,88597,0,0.075285281
55091,7265,0,0.235397109
55093,41977,0,0.087916955
55095,43438,0.082324232,0.236940697
55097,70632,0,0.158250793
55099,13416,0.518709004,0.304165921
55101,195602,0.177217002,0.226981115
55103,17459,0.171029269,0.279333295
55105,162152,0.206102916,0.238283092
55107,14132,0.610812341,0.329939145
55109,88732,0,0.091555245
55111,63922,0.048277588,0.226145928
55113,16399,0.371364108,0.316024148
55115,40904,0.102826129,0.254368277
55117,115178,0.101425619,0.173368091
55119,20325,0.311389914,0.278675523
55121,29499,0.135699515,0.223697074
55123,30633,0.395749682,0.316746319
55125,21751,0.160498368,0.324607144
55127,103074,0.081979937,0.162894716
55129,15688,0.12372514,0.274145844
55131,134925,0,0.087848879
55133,400475,0.018091017,0.065788826
55135,51245,0,0.231357596
55137,24193,0.137973794,0.27337081
55139,170411,0.102381888,0.174923978
55141,73112,0.125382974,0.25209774
56001,38390,0,0.078184944
56003,11882,0.323009594,0.285350951
56005,47409,0,0.183429939
56007,15247,0.385518463,0.289075884
56009,13921,0,0.179197615
56011,7472,0,0.198292291
56013,39812,0.344669949,0.298300512
56015,13342,0.382251537,0.237467396
56017,4607,0,0.3
56019,8487,0,0.244217038
56021,98320,0.209947111,0.174499288
56023,19274,0.10003113,0.192381447
56025,80333,0.156635505,0.184216325
56027,2422,1,0.42
56029,29148,0,0.157361054
56031,8582,0,0.275830809
56033,30140,0,0.176876244
56035,9880,0,0.173890688
56037,43521,0.143264171,0.172274994
56039,23280,0,0.126990979
56041,20479,0.387763074,0.235720982
56043,8027,0,0.2616594
56045,7049,0,0.257384026
60010,23030,1,0
60020,1143,1,0
60030,1143,1,0
60040,17,0,0
60050,31329,1,0
66010,169253,0.089546419,0
69085,1979,0,0
69100,5054,1,0
69110,50337,0.915886922,0
69120,6272,1,0
72001,17891,1,0.782464926
72003,37954,1,0.713330611
72005,52803,1,0.682681287
72007,25748,1,0.686351173
72009,22988,1,0.701855751
72011,26934,1,0.659062152
72013,85390,0.944314323,0.698886404
72015,17805,1,0.792477394
72017,24079,1,0.71828149
72019,28393,1,0.716196246
72021,178192,0.883838781,0.531086637
72023,48487,1,0.717638542
72025,128937,0.846002311,0.538281952
72027,31598,1,0.678004937
72029,45588,1,0.614149996
72031,153779,0.880477829,0.513652774
72033,24271,0.861933995,0.64103498
72035,43785,0.698892315,0.61102912
72037,11515,0.999826314,0.749064698
72039,16513,1,0.806265972
72041,39607,1,0.658644937
72043,38906,1,0.673770627
72045,19224,1,0.793979401
72047,33500,1,0.732030746
72049,1311,1,0.75
72051,36803,1,0.508918023
72053,31111,1,0.683653049
72054,11697,1,0.766193896
72055,16293,1,0.81057939
72057,40889,1,0.680551493
72059,18514,1,0.746946635
72061,86937,0.589300298,0.390630342
72063,46910,0.706011511,0.451253251
72065,39950,1,0.642373967
72067,15943,1,0.627582011
72069,52507,1,0.644395985
72071,41707,1,0.746364879
72073,14539,1,0.799792971
72075,46152,1,0.689422127
72077,38780,1,0.68192754
72079,22835,1,0.816678345
72081,25696,1,0.75159986
72083,8370,1,0.739149343
72085,37499,1,0.674714526
72087,25778,1,0.711992009
72089,18224,1,0.68159899
72091,38836,1,0.691193738
72093,6075,1,0.856548148
72095,10776,1,0.760675575
72097,75232,1,0.6225969
72099,36161,1,0.70233373
72101,30962,1,0.695791939
72103,26075,1,0.801362608
72105,28112,1,0.692018711
72107,20982,1,0.787522162
72109,16929,1,0.747240239
72111,20383,1,0.737227592
72113,139671,1,0.671164021
72115,23629,1,0.744268907
72117,14056,1,0.66616107
72119,49613,1,0.647329531
72121,22560,1,0.70016578
72123,28109,1,0.757552741
72125,31442,1,0.701805547
72127,335468,0.751708062,0.520600415
72129,37209,0.809078449,0.659304469
72131,37120,1,0.736291756
72133,21757,1,0.610140185
72135,72864,0.877772288,0.49596385
72137,77810,0.904074026,0.567194448
72139,66338,0.669375019,0.455907926
72141,28676,1,0.774537941
72143,37106,1,0.660015631
72145,52192,1,0.670482258
72147,8642,1,0.727745892
72149,22403,1,0.709615676
72151,33499,1,0.718764142
72153,35428,1,0.73923648
78010,54136,0.400990099,0
78020,6905,0,0
